"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M04",36733.985,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M03",36649.54,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M02",36573.074,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2019M01",36488.105,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M12",36402.802,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M11",36321.35,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M10",36237.464,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M09",36157.347,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M08",36075.832,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M07",35996.17,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M06",35926.24,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M05",35851.163,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M04",35780.292,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M03",35709.776,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M02",35648.344,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Working-age population by sex and age (thousands)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M01",35582.071,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2024M03",13174.095,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2024M02",13159.111,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2024M01",13144.199,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M12",13129.371,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M11",13114.516,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M10",13099.621,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M09",13084.75,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M08",13069.937,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M07",13055.129,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M06",13032.748,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M05",13017.479,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M04",13002.25,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M03",12987.027,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M02",12971.766,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M01",12956.575,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M12",12941.48,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M11",12926.289,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M10",12911.132,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M09",12896.001,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M08",12880.933,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M07",12865.821,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M06",12850.763,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M05",12835.737,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M04",12820.637,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M03",12805.66,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M02",12790.651,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M01",12775.637,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M12",12758.438,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M11",12743.507,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M10",12728.588,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M09",12713.655,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M08",12698.768,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M07",12673.943,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M06",12659.586,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M05",12645.25,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M04",12630.925,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M03",12616.62,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M02",12602.332,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2021M01",12588.061,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2020M12",12573.799,"Break in series",,"Frequency: Monthly | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2020M11",12559.563,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2020M10",12545.34,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Working-age population by sex and age (thousands)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2020M09",12531.127,"Break in series",,"Frequency: Monthly | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M12",101373.391,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M11",97990.667,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M10",100990.012,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M09",100712.702,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M08",100668.789,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M07",100773.305,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M06",100183.278,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M05",99937.627,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M04",100397.812,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M03",99956.75,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M02",99585.46,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2023M01",99760.11,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M12",99774.958,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M11",99551.516,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M10",99473.469,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M09",99655.454,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M08",99469.798,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M07",99035.29,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M06",99274.375,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M05",99050.269,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M04",98936.186,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M03",99069.055,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M02",99140.927,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2022M01",98769.366,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M12",99083.946,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M11",98371.202,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M10",98617.668,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M09",98453.73,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M08",97898.224,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M07",98381.625,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M06",98057.739,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M05",97340.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M04",97338.147,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M03",97286.465,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M02",97198.282,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2021M01",96598.818,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M12",96748.003,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M11",96816.779,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M10",96206.427,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M09",96278.431,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M08",96044.886,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","Working-age population by sex and age (thousands)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2020M07",95141.541,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M12",25086.785,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M11",25684.603,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M10",25561.26,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M09",25495.13,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M08",25097.627,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M07",25346.121,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M06",25044.262,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M05",26071.211,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M04",26853.791,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Peru","Working-age population by sex and age (thousands)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2023M03",25524.531,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
